zcta,demand_supply_gap_2019,demand_supply_gap_2021,demand_supply_gap_2022,demand_supply_gap_2023,pct_hh_income_100k_plus_2019,pct_hh_income_100k_plus_2021,pct_hh_income_100k_plus_2022,pct_hh_income_100k_plus_2023,pct_pop_25_44_2019,pct_pop_25_44_2021,pct_pop_25_44_2022,pct_pop_25_44_2023,total_population_2019,total_population_2021,total_population_2022,total_population_2023,units_per_target_hh_2019,units_per_target_hh_2021,units_per_target_hh_2022,units_per_target_hh_2023,pct_pop_25_44_change_19_23,pct_pop_25_44_pct_change_19_23,pct_hh_income_100k_plus_change_19_23,pct_hh_income_100k_plus_pct_change_19_23,total_population_change_19_23,total_population_pct_change_19_23,demand_supply_gap_change_19_23,demand_supply_gap_pct_change_19_23,units_per_target_hh_change_19_23,units_per_target_hh_pct_change_19_23,score_density,score_growth,score_affordability,score_penetration,opportunity_score,investment_tier,rationale
97455,-313.0,-192.0,-203.0,-209.0,50.91,57.05,56.33,67.76,19.15,20.47,17.67,19.13,3175.0,2594.0,2252.0,2326.0,2.069327731092437,2.0136186770428015,2.1049250535331905,1.6369327073552427,-0.02,-0.1,16.85,33.1,-849.0,-26.74,104.0,-33.23,-0.4323950237371945,-20.895434649634982,67.76,58.42,50.0,60.32,59.87,WATCH LIST,ZIP 97455: +16.9pp income-demographic growth; monitor supply tightening before land acquisition.
99752,119.0,187.0,188.0,208.0,54.69,62.81,65.73,68.17,25.27,27.74,30.32,31.13,3372.0,3273.0,3255.0,3129.0,2.815028901734104,2.448087431693989,2.2910714285714286,2.1302083333333335,5.86,23.19,13.48,24.65,-243.0,-7.21,89.0,74.79,-0.6848205684007707,-24.327301505817932,68.17,56.74,50.0,62.14,59.87,WATCH LIST,ZIP 99752: +13.5pp income-demographic growth; monitor supply tightening before land acquisition.
93013,-270.0,76.0,470.0,519.0,53.26,58.39,66.6,67.74,22.61,24.0,24.45,23.07,16652.0,16515.0,16459.0,16348.0,2.340586279842853,2.0791724137931036,1.8092058192225138,1.7644341801385681,0.46,2.03,14.48,27.19,-304.0,-1.83,789.0,-292.22,-0.5761520997042848,-24.6157172100901,67.74,57.24,50.0,62.29,59.86,WATCH LIST,ZIP 93013: +14.5pp income-demographic growth; monitor supply tightening before land acquisition.
94954,-997.0,153.0,667.0,736.0,61.72,67.23,69.77,71.64,25.83,25.22,24.86,24.9,38763.0,38354.0,38201.0,38000.0,1.6629438043733835,1.5126534970635344,1.4561647925166683,1.4203863465866466,-0.93,-3.6,9.92,16.07,-763.0,-1.97,1733.0,-173.82,-0.24255745778673687,-14.586028532583835,71.64,54.96,50.0,56.98,59.86,WATCH LIST,ZIP 94954: +9.9pp income-demographic growth; monitor supply tightening before land acquisition.
94803,-803.0,-444.0,48.0,-47.0,61.62,67.91,71.25,71.51,25.98,25.23,27.26,26.87,25893.0,27133.0,27171.0,27588.0,1.7410968660968662,1.569148095463885,1.4698379351740696,1.477697629913146,0.89,3.43,9.89,16.05,1695.0,6.55,756.0,-94.15,-0.2633992361837203,-15.128350484841205,71.51,54.94,50.0,57.27,59.85,WATCH LIST,ZIP 94803: +9.9pp income-demographic growth; monitor supply tightening before land acquisition.
97343,-43.0,-18.0,-22.0,-18.0,35.24,61.07,56.32,57.42,37.84,14.32,10.95,11.82,222.0,370.0,484.0,550.0,4.135135135135135,1.8021978021978022,1.7757009345794392,1.7416666666666667,-26.02,-68.76,22.18,62.94,328.0,147.75,25.0,-58.14,-2.3934684684684684,-57.88126361655773,57.42,61.09,50.0,79.89,59.85,WATCH LIST,ZIP 97343: +22.2pp income-demographic growth; monitor supply tightening before land acquisition.
98029,882.0,1533.0,1608.0,1717.0,74.65,77.42,76.52,76.95,34.79,37.56,37.01,36.56,29250.0,31480.0,31227.0,30930.0,1.3925600190159257,1.3260892278758751,1.3389507154213036,1.3501385632061393,1.77,5.09,2.3,3.08,1680.0,5.74,835.0,94.67,-0.0424214558097864,-3.046292815426669,76.95,51.15,50.0,50.88,59.85,WATCH LIST,ZIP 98029: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
92706,-863.0,67.0,832.0,1350.0,44.62,55.33,61.01,64.44,30.52,28.79,27.89,27.41,35748.0,36694.0,36548.0,37191.0,2.2949209391471013,1.8448430493273542,1.6810076885326353,1.5940639269406394,-3.11,-10.19,19.82,44.42,1443.0,4.04,2213.0,-256.43,-0.7008570122064619,-30.53948396439891,64.44,59.91,50.0,65.42,59.84,WATCH LIST,ZIP 92706: +19.8pp income-demographic growth; monitor supply tightening before land acquisition.
96073,-432.0,-489.0,-451.0,-456.0,58.8,65.21,68.68,69.83,14.65,15.03,19.56,20.91,3980.0,5377.0,5648.0,5633.0,1.8411967779056386,1.5987107171635777,1.4962063732928679,1.4632516703786191,6.26,42.73,11.03,18.76,1653.0,41.53,-24.0,5.56,-0.3779451075270195,-20.527143652561247,69.83,55.52,50.0,60.13,59.84,WATCH LIST,ZIP 96073: +11.0pp income-demographic growth; monitor supply tightening before land acquisition.
98055,155.0,449.0,756.0,1041.0,51.25,56.51,61.1,66.89,36.89,37.15,36.98,36.73,24332.0,24668.0,24429.0,24851.0,2.0839926962872792,1.8520060560181681,1.6929945054945055,1.5354125057612535,-0.16,-0.43,15.64,30.52,519.0,2.13,886.0,571.61,-0.5485801905260257,-26.323517904037974,66.89,57.82,50.0,63.19,59.84,WATCH LIST,ZIP 98055: +15.6pp income-demographic growth; monitor supply tightening before land acquisition.
92126,2247.0,2874.0,4118.0,4885.0,62.29,65.42,69.1,72.08,34.37,34.54,34.33,34.95,82658.0,78097.0,78111.0,77239.0,1.6431345088802598,1.5652814437419433,1.48963133640553,1.437778388781963,0.58,1.69,9.79,15.72,-5419.0,-6.56,2638.0,117.4,-0.20535612009829673,-12.49782771820914,72.08,54.9,50.0,55.88,59.83,WATCH LIST,ZIP 92126: +9.8pp income-demographic growth; monitor supply tightening before land acquisition.
92867,-951.0,-212.0,71.0,382.0,59.7,65.62,67.54,70.84,23.79,24.05,24.0,24.33,44655.0,44232.0,44216.0,44003.0,1.722660799792934,1.559609273861363,1.5197936525737357,1.4514521941912233,0.54,2.27,11.14,18.66,-652.0,-1.46,1333.0,-140.17,-0.2712086056017107,-15.743587224734569,70.84,55.57,50.0,57.6,59.83,WATCH LIST,ZIP 92867: +11.1pp income-demographic growth; monitor supply tightening before land acquisition.
99568,-106.0,-89.0,-69.0,-81.0,29.63,48.35,59.38,56.52,10.96,11.89,15.81,15.06,365.0,471.0,487.0,498.0,5.4375,3.6136363636363638,2.736842105263158,2.4957264957264957,4.1,37.41,26.89,90.75,133.0,36.44,25.0,-23.58,-2.9417735042735043,-54.10158168778858,56.52,63.44,50.0,77.89,59.83,WATCH LIST,ZIP 99568: +26.9pp income-demographic growth; monitor supply tightening before land acquisition.
93611,-2118.0,-1543.0,-861.0,-318.0,61.08,66.99,70.05,71.45,26.26,25.45,25.6,25.14,49053.0,47099.0,46620.0,46631.0,1.6883278145695364,1.566930693069307,1.4864864864864864,1.4499504459861248,-1.12,-4.27,10.37,16.98,-2422.0,-4.94,1800.0,-84.99,-0.23837736858341163,-14.119140046519307,71.45,55.19,50.0,56.74,59.82,WATCH LIST,ZIP 93611: +10.4pp income-demographic growth; monitor supply tightening before land acquisition.
97358,-547.0,-417.0,-286.0,-309.0,37.51,53.78,62.34,60.54,19.17,13.36,16.96,16.03,2488.0,2380.0,2417.0,2502.0,3.0481012658227846,2.0462633451957295,1.7366720516962844,1.7656500802568218,-3.14,-16.38,23.03,61.4,14.0,0.56,238.0,-43.51,-1.2824511855659628,-42.07377228393317,60.54,61.52,50.0,71.52,59.8,WATCH LIST,ZIP 97358: +23.0pp income-demographic growth; monitor supply tightening before land acquisition.
94503,-812.0,-542.0,-460.0,-367.0,62.19,69.26,70.93,71.7,25.08,24.76,24.26,24.27,20276.0,21874.0,21791.0,21852.0,1.6652516676773803,1.5,1.4582420258095934,1.4316748423265593,-0.81,-3.23,9.51,15.29,1576.0,7.77,445.0,-54.8,-0.23357682535082103,-14.026518026347553,71.7,54.76,50.0,56.69,59.79,WATCH LIST,ZIP 94503: +9.5pp income-demographic growth; monitor supply tightening before land acquisition.
98101,3244.0,4375.0,5239.0,5833.0,52.63,58.18,63.18,67.63,47.04,48.95,49.07,51.25,13492.0,14528.0,16302.0,16396.0,2.2608965089857467,2.022063815342838,1.8452857142857142,1.735921052631579,4.21,8.95,15.0,28.5,2904.0,21.52,2589.0,79.81,-0.5249754563541678,-23.219791541439253,67.63,57.5,50.0,61.55,59.78,WATCH LIST,ZIP 98101: +15.0pp income-demographic growth; monitor supply tightening before land acquisition.
99353,-1120.0,-752.0,-747.0,-739.0,64.47,69.81,72.71,72.86,24.93,26.2,26.64,26.89,16150.0,17685.0,18264.0,18702.0,1.6222415795586527,1.5094387755102041,1.4523076923076923,1.4503850385038504,1.96,7.86,8.39,13.01,2552.0,15.8,381.0,-34.02,-0.1718565410548023,-10.593769955123307,72.86,54.2,50.0,54.87,59.78,WATCH LIST,ZIP 99353: +8.4pp income-demographic growth; monitor supply tightening before land acquisition.
93004,-754.0,-337.0,325.0,395.0,58.44,63.61,69.03,70.13,25.62,26.22,24.33,25.58,31525.0,31705.0,31151.0,31326.0,1.7818802358051504,1.6466123137475401,1.5104220948410632,1.4740235115661737,-0.04,-0.16,11.69,20.0,-199.0,-0.63,1149.0,-152.39,-0.3078567242389767,-17.27707160407839,70.13,55.84,50.0,58.41,59.77,WATCH LIST,ZIP 93004: +11.7pp income-demographic growth; monitor supply tightening before land acquisition.
98107,3991.0,3634.0,4693.0,5212.0,64.62,65.84,71.89,73.16,52.26,51.93,52.85,52.46,27534.0,27116.0,28170.0,28390.0,1.6082743603701688,1.599605931763974,1.4665256575317271,1.4647064033300858,0.2,0.38,8.54,13.22,856.0,3.11,1221.0,30.59,-0.14356795704008296,-8.926832422239114,73.16,54.27,50.0,53.99,59.77,WATCH LIST,ZIP 98107: +8.5pp income-demographic growth; monitor supply tightening before land acquisition.
97130,-137.0,-129.0,-125.0,-178.0,27.11,48.49,54.1,53.47,4.14,13.16,12.26,10.98,435.0,722.0,718.0,902.0,19.37837837837838,8.457627118644067,7.431279620853081,6.2795275590551185,6.84,165.22,26.36,97.23,467.0,107.36,-41.0,29.93,-13.09885081932326,-67.59518553904611,53.47,63.18,50.0,85.02,59.76,WATCH LIST,ZIP 97130: +26.4pp income-demographic growth; monitor supply tightening before land acquisition.
91381,319.0,738.0,1014.0,1157.0,74.53,76.71,77.45,76.41,23.7,22.89,21.68,20.84,19390.0,20193.0,20864.0,21857.0,1.3995905834186284,1.3396636993076163,1.3117424242424243,1.33387358184765,-2.86,-12.07,1.88,2.52,2467.0,12.72,838.0,262.7,-0.06571700157097848,-4.695444678575836,76.41,50.94,50.0,51.75,59.74,WATCH LIST,ZIP 91381: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
95128,2611.0,3058.0,3369.0,3746.0,60.09,64.93,68.7,70.9,35.41,35.94,35.68,35.61,36975.0,35367.0,33653.0,33585.0,1.7910375649233,1.6522606382978724,1.5753800675675675,1.5231077694235589,0.2,0.56,10.81,17.99,-3390.0,-9.17,1135.0,43.47,-0.26792979549974105,-14.959473812667632,70.9,55.4,50.0,57.18,59.74,WATCH LIST,ZIP 95128: +10.8pp income-demographic growth; monitor supply tightening before land acquisition.
94303,1361.0,1882.0,2218.0,2208.0,62.37,70.24,72.28,72.26,28.93,28.54,28.11,28.29,48244.0,48487.0,47989.0,47123.0,1.6959103641456583,1.517832512315271,1.493700329521225,1.5216394382344511,-0.64,-2.21,9.89,15.86,-1121.0,-2.32,847.0,62.23,-0.1742709259112072,-10.27595146509992,72.26,54.94,50.0,54.7,59.73,WATCH LIST,ZIP 94303: +9.9pp income-demographic growth; monitor supply tightening before land acquisition.
94403,2966.0,3754.0,4062.0,3679.0,72.87,74.56,77.23,76.44,32.96,33.67,33.4,33.33,44408.0,44244.0,43858.0,43459.0,1.4359847226834939,1.4369294276415019,1.399641437368462,1.41286456252497,0.37,1.12,3.57,4.9,-949.0,-2.14,713.0,24.04,-0.023120160158523806,-1.6100561373186513,76.44,51.78,50.0,50.12,59.72,WATCH LIST,ZIP 94403: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
97067,-334.0,-229.0,-201.0,-178.0,38.47,45.58,47.09,60.25,13.41,18.16,16.62,17.86,1745.0,1823.0,1805.0,2285.0,4.367469879518072,3.7064676616915424,3.3142857142857145,2.438202247191011,4.45,33.18,21.78,56.62,540.0,30.95,156.0,-46.71,-1.9292676323270612,-44.17357613328168,60.25,60.89,50.0,72.64,59.71,WATCH LIST,ZIP 97067: +21.8pp income-demographic growth; monitor supply tightening before land acquisition.
98005,1391.0,1996.0,2164.0,2160.0,70.28,73.47,75.79,75.06,36.4,35.85,34.77,35.43,19223.0,21603.0,22030.0,21929.0,1.4777896233120114,1.3918939984411536,1.3701183431952664,1.3949355841848068,-0.97,-2.66,4.78,6.8,2706.0,14.08,769.0,55.28,-0.08285403912720457,-5.606619360441353,75.06,52.39,50.0,52.23,59.7,WATCH LIST,ZIP 98005: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
98836,-88.0,-47.0,-46.0,-102.0,40.94,43.41,55.44,61.8,6.66,2.26,4.64,10.14,1051.0,796.0,883.0,789.0,2.6412213740458017,2.3035714285714284,1.8037974683544304,1.6181818181818182,3.48,52.25,20.86,50.95,-262.0,-24.93,-14.0,15.91,-1.0230395558639835,-38.733578560168155,61.8,60.43,50.0,69.76,59.7,WATCH LIST,ZIP 98836: +20.9pp income-demographic growth; monitor supply tightening before land acquisition.
94038,-52.0,-150.0,-273.0,-203.0,73.47,75.02,68.35,76.01,22.87,22.62,18.74,19.69,3450.0,3227.0,3165.0,3016.0,1.408235294117647,1.3798076923076923,1.5141318977119784,1.340878828229028,-3.18,-13.9,2.54,3.46,-434.0,-12.58,-151.0,290.38,-0.06735646588861899,-4.783040601948716,76.01,51.27,50.0,51.8,59.69,WATCH LIST,ZIP 94038: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
97018,-287.0,-168.0,-152.0,-184.0,45.87,61.74,66.67,64.59,18.89,19.02,18.33,18.38,1789.0,1782.0,1773.0,1806.0,2.3085714285714287,1.7258064516129032,1.5782608695652174,1.6231263383297645,-0.51,-2.7,18.72,40.81,17.0,0.95,103.0,-35.89,-0.6854450902416642,-29.691309602052286,64.59,59.36,50.0,64.97,59.69,WATCH LIST,ZIP 97018: +18.7pp income-demographic growth; monitor supply tightening before land acquisition.
98387,-3697.0,-2435.0,-2022.0,-1715.0,50.44,59.97,64.27,66.58,30.34,31.09,31.09,30.78,49386.0,52017.0,51384.0,49940.0,2.0909974486696634,1.7251885062156103,1.6163021868787277,1.5695982428845978,0.44,1.45,16.14,32.0,554.0,1.12,1982.0,-53.61,-0.5213992057850656,-24.935430032054356,66.58,58.07,50.0,62.46,59.69,WATCH LIST,ZIP 98387: +16.1pp income-demographic growth; monitor supply tightening before land acquisition.
99321,-43.0,0.0,-9.0,-10.0,0.0,35.59,55.13,54.04,43.52,33.29,24.91,24.09,586.0,736.0,851.0,905.0,,5.190476190476191,2.7790697674418605,2.4482758620689653,-19.43,-44.65,54.04,inf,319.0,54.44,33.0,-76.74,,,54.04,77.02,50.0,60.17,59.69,WATCH LIST,ZIP 99321: +54.0pp income-demographic growth; monitor supply tightening before land acquisition.
96062,-137.0,-88.0,-119.0,-84.0,44.47,58.29,57.54,64.89,12.86,14.81,14.17,17.04,1042.0,1006.0,1002.0,1074.0,2.38860103626943,1.8619246861924685,2.0087336244541483,1.7882352941176471,4.18,32.5,20.42,45.92,32.0,3.07,53.0,-38.69,-0.600365742151783,-25.13461783845859,64.89,60.21,50.0,62.56,59.65,WATCH LIST,ZIP 96062: +20.4pp income-demographic growth; monitor supply tightening before land acquisition.
95819,-164.0,-165.0,147.0,316.0,67.28,69.55,73.54,73.76,26.73,27.79,28.21,29.11,19890.0,20146.0,19806.0,20173.0,1.5790067720090293,1.5381070542360864,1.4675172066476414,1.4539537910836315,2.38,8.9,6.48,9.63,283.0,1.42,480.0,-292.68,-0.12505298092539774,-7.919724167255354,73.76,53.24,50.0,53.46,59.64,WATCH LIST,ZIP 95819: +6.5pp income-demographic growth; monitor supply tightening before land acquisition.
98613,-55.0,-62.0,-74.0,-59.0,39.24,53.5,59.66,61.65,20.15,18.57,11.3,12.55,402.0,560.0,602.0,462.0,2.838709677419355,2.074766355140187,1.9568345323741008,1.811023622047244,-7.6,-37.72,22.41,57.11,60.0,14.93,-4.0,7.27,-1.027686055372111,-36.20257695060845,61.65,61.2,50.0,68.42,59.64,WATCH LIST,ZIP 98613: +22.4pp income-demographic growth; monitor supply tightening before land acquisition.
99773,-31.0,-23.0,-23.0,-18.0,22.41,30.23,39.13,54.55,28.77,31.37,30.33,22.75,292.0,204.0,244.0,211.0,5.923076923076923,5.076923076923077,4.055555555555555,2.8333333333333335,-6.02,-20.92,32.14,143.42,-81.0,-27.74,13.0,-41.94,-3.08974358974359,-52.16450216450217,54.55,66.07,50.0,76.86,59.64,WATCH LIST,ZIP 99773: +32.1pp income-demographic growth; monitor supply tightening before land acquisition.
90720,-51.0,211.0,511.0,614.0,63.67,67.29,70.87,72.23,22.57,21.32,21.55,21.81,22261.0,23660.0,23673.0,24021.0,1.6107328794553464,1.5181113714182735,1.4519511775829466,1.4327002477291495,-0.76,-3.37,8.56,13.44,1760.0,7.91,665.0,-1303.92,-0.17803263172619688,-11.05289610691978,72.23,54.28,50.0,55.12,59.62,WATCH LIST,ZIP 90720: +8.6pp income-demographic growth; monitor supply tightening before land acquisition.
91436,77.0,102.0,121.0,-9.0,79.52,79.65,79.55,78.19,20.38,20.11,19.67,20.03,15292.0,16970.0,16190.0,16424.0,1.3424657534246576,1.304093567251462,1.3072708113804004,1.337587747287811,-0.35,-1.72,-1.33,-1.67,1132.0,7.4,-86.0,-111.69,-0.004878006136846524,-0.3633616816222411,78.19,49.34,50.0,49.46,59.62,WATCH LIST,ZIP 91436: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
92009,87.0,1111.0,1096.0,657.0,74.95,76.47,77.47,76.72,21.98,22.75,22.75,21.52,46612.0,46622.0,46334.0,45778.0,1.4004349927501207,1.3800095041976874,1.3724126908015664,1.3726199084116655,-0.46,-2.09,1.77,2.36,-834.0,-1.79,570.0,655.17,-0.027815084338455254,-1.9861746159193763,76.72,50.89,50.0,50.32,59.62,WATCH LIST,ZIP 92009: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
97438,-186.0,-127.0,-102.0,-132.0,39.32,56.5,63.07,61.7,12.73,17.75,20.06,16.34,1084.0,1245.0,1296.0,1218.0,2.901734104046243,1.8293650793650793,1.6643835616438356,1.862453531598513,3.61,28.36,22.38,56.92,134.0,12.36,54.0,-29.03,-1.03928057244773,-35.81584442897556,61.7,61.19,50.0,68.21000000000001,59.62,WATCH LIST,ZIP 97438: +22.4pp income-demographic growth; monitor supply tightening before land acquisition.
90808,-1134.0,-1528.0,-1285.0,-1146.0,70.29,71.86,73.95,74.99,25.69,24.86,24.34,23.79,39330.0,39723.0,39698.0,39351.0,1.4575196810142113,1.431722380158808,1.3901904761904762,1.3883886700431438,-1.9,-7.4,4.7,6.69,21.0,0.05,-12.0,1.06,-0.06913101097106744,-4.7430584898148895,74.99,52.35,50.0,51.78,59.6,WATCH LIST,ZIP 90808: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
92382,-513.0,-448.0,-390.0,-312.0,36.89,48.7,60.19,58.55,24.94,25.84,28.15,29.07,4462.0,4323.0,4884.0,5301.0,6.412322274881516,4.654963680387409,3.3350694444444446,3.1693037974683542,4.13,16.56,21.66,58.72,839.0,18.8,201.0,-39.18,-3.243018477413162,-50.57478926342773,58.55,60.83,50.0,76.02,59.6,WATCH LIST,ZIP 92382: +21.7pp income-demographic growth; monitor supply tightening before land acquisition.
96128,-161.0,-90.0,-67.0,-86.0,46.69,59.6,64.0,62.55,20.29,21.51,28.5,28.66,685.0,595.0,600.0,642.0,2.8439716312056738,1.8657718120805369,1.7638888888888888,1.6481481481481481,8.37,41.25,15.86,33.97,-43.0,-6.28,75.0,-46.58,-1.1958234830575256,-42.04765863119978,62.55,57.93,50.0,71.51,59.6,WATCH LIST,ZIP 96128: +15.9pp income-demographic growth; monitor supply tightening before land acquisition.
91326,-947.0,-434.0,-531.0,-339.0,67.49,71.4,71.39,73.54,21.29,22.79,24.04,24.67,36339.0,36079.0,36503.0,37068.0,1.574791280148423,1.4705750727232043,1.475330396475771,1.435622768325982,3.38,15.88,6.05,8.96,729.0,2.01,608.0,-64.2,-0.13916851182244105,-8.837267108141754,73.54,53.02,50.0,53.94,59.58,WATCH LIST,ZIP 91326: +6.0pp income-demographic growth; monitor supply tightening before land acquisition.
92861,-393.0,-334.0,-274.0,-211.0,77.01,75.37,75.96,77.1,15.24,16.3,16.6,15.86,5822.0,5864.0,5814.0,5776.0,1.3701512163050624,1.3598919648885888,1.3376623376623376,1.3360711841204653,0.62,4.07,0.09,0.12,-46.0,-0.79,182.0,-46.31,-0.0340800321845971,-2.4873190476378206,77.1,50.05,50.0,50.58,59.58,WATCH LIST,ZIP 92861: above-average fundamentals; revisit after next ACS release to confirm sustained trajectory.
95648,-4414.0,-4231.0,-3583.0,-3092.0,56.93,60.44,65.73,69.29,23.43,23.04,22.38,22.34,52949.0,54074.0,55350.0,56597.0,1.8135593220338984,1.709494030699261,1.5783053800914832,1.4960390006093844,-1.09,-4.65,12.36,21.71,3648.0,6.89,1322.0,-29.95,-0.3175203214245139,-17.508129872940486,69.29,56.18,50.0,58.53,59.58,WATCH LIST,ZIP 95648: +12.4pp income-demographic growth; monitor supply tightening before land acquisition.
97124,2195.0,3404.0,4468.0,5036.0,60.19,64.07,66.6,70.26,35.89,37.61,36.99,37.78,55170.0,54287.0,54493.0,54351.0,1.7677460520019141,1.6387242026266418,1.5543179414874868,1.469972159618189,1.89,5.27,10.07,16.73,-819.0,-1.48,2841.0,129.43,-0.2977738923837252,-16.844834247911688,70.26,55.04,50.0,58.18,59.58,WATCH LIST,ZIP 97124: +10.1pp income-demographic growth; monitor supply tightening before land acquisition.
94544,1358.0,2234.0,2867.0,3351.0,54.07,61.17,65.19,68.08,32.3,31.95,32.17,32.27,79747.0,77692.0,77712.0,76739.0,1.92641007020092,1.715279256262863,1.5974215842636896,1.5374263009484748,-0.03,-0.09,14.01,25.91,-3008.0,-3.77,1993.0,146.76,-0.38898376925244516,-20.192158215404007,68.08,57.0,50.0,59.95,59.57,WATCH LIST,ZIP 94544: +14.0pp income-demographic growth; monitor supply tightening before land acquisition.
95121,-775.0,-541.0,-324.0,-429.0,65.52,68.8,71.5,72.7,26.54,27.04,25.93,25.54,37531.0,37663.0,36657.0,35722.0,1.5560075093867334,1.4815198107628622,1.4222285470328733,1.3945444319460067,-1.0,-3.77,7.18,10.96,-1809.0,-4.82,346.0,-44.65,-0.16146307744072663,-10.376754383683135,72.7,53.59,50.0,54.76,59.56,WATCH LIST,ZIP 95121: +7.2pp income-demographic growth; monitor supply tightening before land acquisition.
92648,2596.0,3674.0,4576.0,4931.0,62.31,64.32,69.74,71.39,28.64,27.51,27.05,27.6,46228.0,45612.0,45667.0,45521.0,1.739651773981603,1.6875788146279949,1.555220450955048,1.5117531831537707,-1.04,-3.63,9.08,14.57,-707.0,-1.53,2335.0,89.95,-0.22789859082783237,-13.100241912565796,71.39,54.54,50.0,56.2,59.55,WATCH LIST,ZIP 92648: +9.1pp income-demographic growth; monitor supply tightening before land acquisition.
99572,-67.0,-15.0,8.0,-11.0,39.74,74.12,100.0,64.04,34.02,28.32,38.89,31.15,488.0,226.0,234.0,244.0,6.0,4.968253968253968,5.533333333333333,4.712328767123288,-2.87,-8.44,24.3,61.15,-244.0,-50.0,56.0,-83.58,-1.2876712328767121,-21.46118721461187,64.04,62.15,50.0,60.62,59.54,WATCH LIST,ZIP 99572: +24.3pp income-demographic growth; monitor supply tightening before land acquisition.
95118,260.0,865.0,1459.0,1282.0,69.24,72.38,76.2,74.36,27.62,27.9,28.68,28.26,32421.0,32703.0,32827.0,31831.0,1.5080331692148226,1.4589395807644883,1.3836201917523392,1.417497625830959,0.64,2.32,5.12,7.39,-590.0,-1.82,1022.0,393.08,-0.09053554338386349,-6.003551197153178,74.36,52.56,50.0,52.44,59.53,WATCH LIST,ZIP 95118: +5.1pp income-demographic growth; monitor supply tightening before land acquisition.
